Data,Category,Ativos,ANR,Falhas,Views,Instalações,Visibility,Total Reviews,Rate,fiveStars,fourStars,threeStars,twoStars,oneStar,total,score,poisition,App,Aquisição de Usuários,Nota Média,Desinstalações,Visualizações,Instalações Unicas,Conversão,AIS
2020-06-10,AUTO_AND_VEHICLES,2386832,96,268,,9256,,,,87236,12091,4361,2145,9735,115568,"4,427",4,abastece aí: cashback e descontos pra valer,3029,"4,34",8979,4608,2732,59.3%,improve 3
2020-06-11,AUTO_AND_VEHICLES,2382529,217,263,,8420,,,,87249,12130,4370,2145,9804,115698,"4,425",5,abastece aí: cashback e descontos pra valer,2602,"4,05",10156,4144,2370,57.2%,improve 3
2020-06-12,AUTO_AND_VEHICLES,2378802,157,244,,8930,,,,87256,12110,4441,2155,9854,115816,"4,423",4,abastece aí: cashback e descontos pra valer,2754,"4,32",9719,4408,2492,56.5%,improve 3
2020-06-13,AUTO_AND_VEHICLES,2374278,147,321,,8599,,,,87205,12075,4479,2154,9981,115894,"4,418",4,abastece aí: cashback e descontos pra valer,2682,"4,42",10585,4274,2422,56.7%,improve 3
2020-06-14,AUTO_AND_VEHICLES,2369002,114,258,,7245,,,,87309,12080,4501,2165,9965,116020,"4,419",4,abastece aí: cashback e descontos pra valer,2478,4,10740,4219,2235,53.0%,improve 3
2020-06-15,AUTO_AND_VEHICLES,2363758,160,255,,9145,,,,87359,12076,4489,2174,10001,116099,"4,418",4,abastece aí: cashback e descontos pra valer,2918,"4,3",11294,4907,2638,53.8%,improve 3
2020-06-16,AUTO_AND_VEHICLES,2360960,114,224,,9145,,,,,,,,,,,4,abastece aí: cashback e descontos pra valer,2983,"4,18",8975,4893,2719,55.6%,improve 3
2020-06-17,AUTO_AND_VEHICLES,2357521,154,246,,9071,,,,87220,12190,4561,2185,10165,116321,"4,411",4,abastece aí: cashback e descontos pra valer,3061,"4,34",9860,4883,2782,57.0%,improve 3
2020-06-18,AUTO_AND_VEHICLES,2354073,152,231,,8896,,,,87212,12168,4580,2215,10243,116418,"4,408",5,abastece aí: cashback e descontos pra valer,3034,"4,18",9872,4838,2759,57.0%,improve 3
2020-06-19,AUTO_AND_VEHICLES,2351190,149,269,,8849,,,,87197,12207,4560,2235,10313,116512,"4,405",5,abastece aí: cashback e descontos pra valer,2989,"4,46",8997,4703,2719,57.8%,improve 3
2020-06-20,AUTO_AND_VEHICLES,2349282,109,222,,8965,,,,87208,12137,4580,2325,10353,116603,"4,402",5,abastece aí: cashback e descontos pra valer,3006,"4,35",8023,4701,2741,58.3%,improve 3
2020-06-21,AUTO_AND_VEHICLES,2346420,75,185,,7223,,,,87279,12140,4611,2325,10366,116721,"4,402",5,abastece aí: cashback e descontos pra valer,2387,"4,46",7946,3876,2134,55.1%,improve 3
2020-06-22,AUTO_AND_VEHICLES,2344766,145,426,,9715,,,,87332,12165,4649,2324,10321,116791,"4,403",5,abastece aí: cashback e descontos pra valer,3005,"4,39",8728,4746,2700,56.9%,improve 3
2020-06-23,AUTO_AND_VEHICLES,2343354,100,226,,9725,,,,87348,12197,4680,2315,10343,116883,"4,402",5,abastece aí: cashback e descontos pra valer,3132,"4,22",8007,4844,2823,58.3%,improve 3
2020-06-24,AUTO_AND_VEHICLES,2341452,182,388,,10485,,,,87449,12177,4700,2315,10343,116984,"4,403",5,abastece aí: cashback e descontos pra valer,3398,"4,33",9650,5484,3125,57.0%,improve 3
2020-06-25,AUTO_AND_VEHICLES,2341074,128,337,,12987,,,,87492,12159,4691,2335,10425,117102,"4,4",5,abastece aí: cashback e descontos pra valer,4132,"4,45",10267,6217,3758,60.4%,improve 3
2020-06-26,AUTO_AND_VEHICLES,2345323,95,471,,20138,,,,87466,12228,4691,2365,10464,117214,"4,398",5,abastece aí: cashback e descontos pra valer,8244,"4,71",12567,11918,7732,64.9%,improve 3
2020-06-27,AUTO_AND_VEHICLES,2348622,140,369,,12013,,,,87911,12308,4710,2375,10497,117801,"4,399",5,abastece aí: cashback e descontos pra valer,3995,"4,47",11541,6102,3580,58.7%,improve 3
2020-06-28,AUTO_AND_VEHICLES,2345469,133,213,,9013,,,,88791,12175,4523,2246,10240,117975,"4,416",3,abastece aí: cashback e descontos pra valer,3041,"4,21",9407,4791,2734,57.1%,improve 3
2020-06-29,AUTO_AND_VEHICLES,2335497,142,273,,10460,,,,88898,12056,4500,2275,10333,118062,"4,414",3,abastece aí: cashback e descontos pra valer,3399,"4,36",12129,5371,3081,57.4%,improve 3
2020-06-30,AUTO_AND_VEHICLES,2333573,145,299,,10351,,,,88986,12009,4480,2285,10415,118175,"4,412",3,abastece aí: cashback e descontos pra valer,3387,"4,44",9408,3876,2134,55.1%,improve 3
2020-07-01,AUTO_AND_VEHICLES,2331361,174,297,,9894,,,,89139,11969,4481,2255,10455,118299,"4,412",3,abastece aí: cashback e descontos pra valer,3473,"4,39",9401,5451,3116,57.2%,improve 3
2020-07-02,AUTO_AND_VEHICLES,2329486,164,364,,9880,,,,89197,11939,4490,2265,10525,118416,"4,41",4,abastece aí: cashback e descontos pra valer,3613,"4,42",8859,5588,3427,61.3%,improve 3
2020-07-03,AUTO_AND_VEHICLES,2329040,139,392,,9938,,,,89212,11949,4561,2295,10526,118543,"4,409",3,abastece aí: cashback e descontos pra valer,3840,"4,26",7914,8769,3633,41.4%,improve 3
2020-07-04,AUTO_AND_VEHICLES,2327957,97,977,,11937,,,,89292,11939,4521,2315,10596,118663,"4,407",3,abastece aí: cashback e descontos pra valer,5193,"4,28",10270,19610,5110,26.1%,improve 3
2020-07-05,AUTO_AND_VEHICLES,2325377,122,504,,7619,,,,89426,11878,4480,2315,10675,118774,"4,407",3,abastece aí: cashback e descontos pra valer,2875,"4,37",8324,4639,2718,58.6%,improve 3
2020-07-06,AUTO_AND_VEHICLES,2323180,156,544,,9223,,,,89417,11887,4530,2355,10694,118883,"4,405",3,abastece aí: cashback e descontos pra valer,3472,"4,41",9068,5468,3284,60.1%,improve 3
2020-07-07,AUTO_AND_VEHICLES,2322636,119,613,,10685,,,,89435,11908,4560,2355,10745,119003,"4,403",3,abastece aí: cashback e descontos pra valer,4743,"4,36",8280,21790,4641,21.3%,improve 3
2020-07-08,AUTO_AND_VEHICLES,2321563,78,948,,14777,,,,89599,11807,4570,2335,10805,119116,"4,402",3,abastece aí: cashback e descontos pra valer,7501,"4,33",12663,33026,7304,22.1%,improve 3
2020-07-09,AUTO_AND_VEHICLES,2318115,146,752,,9844,,,,89647,11848,4611,2305,10816,119227,"4,402",3,abastece aí: cashback e descontos pra valer,3588,"4,16",10234,5932,3347,56.4%,improve 3
2020-07-10,AUTO_AND_VEHICLES,2316033,140,1534,,9985,,,,89595,11909,4591,2355,10907,119357,"4,399",3,abastece aí: cashback e descontos pra valer,3680,"4,17",9025,5727,3484,60.8%,improve 3
2020-07-11,AUTO_AND_VEHICLES,2314014,92,561,,8967,,,,89620,11907,4540,2395,11005,119467,"4,396",3,abastece aí: cashback e descontos pra valer,3310,"4,51",8174,5287,3076,58.2%,improve 3
2020-07-12,AUTO_AND_VEHICLES,2311932,79,475,,7314,,,,89522,11949,4531,2415,11177,119594,"4,39",3,abastece aí: cashback e descontos pra valer,2939,"4,12",7524,4818,2740,56.9%,improve 3
2020-07-13,AUTO_AND_VEHICLES,2311620,113,603,,10697,,,,89617,11944,4479,2425,11203,119668,"4,39",3,abastece aí: cashback e descontos pra valer,4417,"4,2",8307,23891,4244,17.8%,improve 3
2020-07-14,AUTO_AND_VEHICLES,2313713,81,957,,13985,,,,89665,11887,4490,2445,11285,119772,"4,388",3,abastece aí: cashback e descontos pra valer,6728,"3,98",8541,65014,6593,10.1%,improve 3
2020-07-15,AUTO_AND_VEHICLES,2312776,128,1873,,10552,,,,89593,11967,4510,2455,11345,119870,"4,385",3,abastece aí: cashback e descontos pra valer,4169,"4,26",8684,6975,3887,55.7%,improve 3
2020-07-16,AUTO_AND_VEHICLES,2311199,114,633,,9950,,,,89520,11979,4491,2496,11508,119994,"4,379",3,abastece aí: cashback e descontos pra valer,3900,"4,41",8627,6047,3637,60.1%,improve 3
2020-07-17,AUTO_AND_VEHICLES,2310390,102,613,,10354,,,,89613,11929,4451,2516,11608,120117,"4,377",3,abastece aí: cashback e descontos pra valer,3885,"4,17",8465,6194,3662,59.1%,improve 3
2020-07-18,AUTO_AND_VEHICLES,2308693,104,709,,9339,,,,89724,11948,4450,2505,11607,120234,"4,378",3,abastece aí: cashback e descontos pra valer,3422,"3,99",8722,5605,3248,57.9%,improve 3
2020-07-19,AUTO_AND_VEHICLES,2305816,124,949,,7368,,,,89811,11918,4410,2556,11657,120352,"4,377",2,abastece aí: cashback e descontos pra valer,2852,"4,12",8333,4862,2691,55.3%,improve 3
2020-07-20,AUTO_AND_VEHICLES,2305809,90,723,,9396,,,,89770,11896,4429,2585,11766,120446,"4,373",2,abastece aí: cashback e descontos pra valer,3477,"4,4",7153,5490,3266,59.5%,improve 3
2020-07-21,AUTO_AND_VEHICLES,2304954,114,1710,,11975,,,,89868,11851,4451,2576,11841,120587,"4,371",4,abastece aí: cashback e descontos pra valer,3772,"4,29",10130,5971,3501,58.6%,improve 3
2020-07-22,AUTO_AND_VEHICLES,2304989,91,1101,,11429,,,,89966,11838,4410,2596,11898,120708,"4,37",4,abastece aí: cashback e descontos pra valer,4704,"4,4",8630,13287,4518,34.0%,improve 3
2020-07-23,AUTO_AND_VEHICLES,2306124,75,1044,,14427,,,,89942,11889,4440,2626,11939,120836,"4,368",3,abastece aí: cashback e descontos pra valer,6819,"4,25",10254,31119,6683,21.5%,improve 3
2020-07-24,AUTO_AND_VEHICLES,2304895,75,821,,9883,,,,89964,11898,4450,2656,11988,120956,"4,366",2,abastece aí: cashback e descontos pra valer,3893,"4,21",8595,6442,3717,57.7%,improve 3
2020-07-25,AUTO_AND_VEHICLES,2304499,97,639,,9695,,,,89992,11889,4461,2666,12069,121077,"4,363",2,abastece aí: cashback e descontos pra valer,3931,"4,26",7767,6199,3769,60.8%,improve 3
2020-07-26,AUTO_AND_VEHICLES,2303160,70,442,,9672,,,,90013,11940,4461,2646,12161,121221,"4,361",2,abastece aí: cashback e descontos pra valer,4270,"4,15",9056,7216,4034,55.9%,improve 3
2020-07-27,AUTO_AND_VEHICLES,2300561,96,692,,10235,,,,90050,11919,4531,2636,12209,121345,"4,359",2,abastece aí: cashback e descontos pra valer,4300,"4,21",10312,31906,4142,13.0%,improve 3
2020-07-28,AUTO_AND_VEHICLES,2302087,99,1336,,14472,,,,90083,11878,4540,2646,12309,121456,"4,357",3,abastece aí: cashback e descontos pra valer,7703,"4,22",9939,134538,7571,5.6%,improve 3
2020-07-29,AUTO_AND_VEHICLES,2301473,67,873,,14122,,,,90127,11888,4490,2656,12410,121571,"4,354",3,abastece aí: cashback e descontos pra valer,6492,"4,15",11750,75321,6200,8.2%,improve 3
2020-07-30,AUTO_AND_VEHICLES,2298204,103,908,,10008,,,,90237,11858,4470,2676,12449,121690,"4,354",3,abastece aí: cashback e descontos pra valer,3771,"4,36",10363,6306,3530,56.0%,improve 3
2020-07-31,AUTO_AND_VEHICLES,2297116,66,663,,9955,,,,90179,11888,4510,2706,12530,121813,"4,35",3,abastece aí: cashback e descontos pra valer,3785,"4,54",8458,6004,3565,59.4%,improve 3
2020-08-01,AUTO_AND_VEHICLES,2296413,88,910,,9405,,,,90335,11860,4481,2697,12582,121955,"4,35",3,abastece aí: cashback e descontos pra valer,3585,"4,52",7534,5758,3376,58.6%,improve 3
2020-08-02,AUTO_AND_VEHICLES,2295236,58,909,,7738,,,,90463,11890,4431,2706,12602,122092,"4,351",4,abastece aí: cashback e descontos pra valer,3160,"4,52",7140,5072,2989,58.9%,improve 3
2020-08-03,AUTO_AND_VEHICLES,2295120,60,635,,9633,,,,90587,11905,4409,2695,12587,122183,"4,352",4,abastece aí: cashback e descontos pra valer,3690,"4,35",7456,5672,3434,60.5%,improve 3
2020-08-04,AUTO_AND_VEHICLES,2295347,70,662,,9858,,,,90614,11939,4400,2716,12611,122280,"4,351",4,abastece aí: cashback e descontos pra valer,3551,"4,27",7395,5624,3335,59.3%,improve 3
2020-01-01,SHOPPING,2404946,150,465,,9125,,,,66284,8560,2923,1909,9876,89552,"4,334",16,abastece aí: cashback e descontos pra valer,4709,"4,5",9390,6882,4284,62.2%,improve 3
2020-01-02,SHOPPING,2407135,80,669,,15629,,,,66573,8601,2930,1896,9665,89665,"4,344",16,abastece aí: cashback e descontos pra valer,7623,"3,83",10065,10966,6937,63.3%,improve 3
2020-01-03,SHOPPING,2408179,137,628,,16848,,,,66742,8632,2897,1924,9534,89729,"4,35",21,abastece aí: cashback e descontos pra valer,8099,"3,98",12058,11680,7386,63.2%,improve 3
2020-01-04,SHOPPING,2409860,84,924,,15610,,,,66771,8604,2868,1935,9637,89815,"4,346",21,abastece aí: cashback e descontos pra valer,7657,"4,12",10299,10993,6984,63.5%,improve 3
2020-01-05,SHOPPING,2411837,162,417,,12506,,,,66814,8610,2870,1936,9643,89873,"4,346",23,abastece aí: cashback e descontos pra valer,6394,"3,19",8306,9229,5777,62.6%,improve 3
2020-01-06,SHOPPING,2413621,145,1466,,14821,,,,66857,8615,2871,1938,9650,89931,"4,346",23,abastece aí: cashback e descontos pra valer,7045,"4,44",9426,10275,6401,62.3%,improve 3
2020-01-07,SHOPPING,2417067,123,1441,,14827,,,,66660,8668,2929,1956,9822,90035,"4,337",24,abastece aí: cashback e descontos pra valer,7011,"4,55",8101,10379,6452,62.2%,improve 3
2020-01-08,SHOPPING,2418884,147,1121,,15260,,,,66683,8710,2933,1979,9926,90231,"4,333",25,abastece aí: cashback e descontos pra valer,7197,"4,53",10114,10387,6572,63.3%,improve 3
2020-01-09,SHOPPING,2420427,150,1104,,14851,,,,67003,8740,2843,1979,9866,90431,"4,338",21,abastece aí: cashback e descontos pra valer,7138,"4,49",9817,10382,6527,62.9%,improve 3
2020-01-10,SHOPPING,2421220,134,1266,,14947,,,,67321,8723,2810,1967,9788,90609,"4,344",22,abastece aí: cashback e descontos pra valer,7145,"4,5",10752,10344,6510,62.9%,improve 3
2020-01-11,SHOPPING,2428543,69,1247,,14567,,,,67451,8775,2821,1988,9779,90814,"4,345",23,abastece aí: cashback e descontos pra valer,7081,"4,66",9610,10240,6459,63.1%,improve 3
2020-01-12,SHOPPING,2420322,70,864,,12420,,,,67688,8828,2875,1970,9702,91063,"4,349",21,abastece aí: cashback e descontos pra valer,6158,"4,51",12598,8986,5588,62.2%,improve 3
2020-01-13,SHOPPING,2422337,62,1481,,15175,,,,68066,8863,2880,1977,9455,91241,"4,36",22,abastece aí: cashback e descontos pra valer,7249,"4,51",10071,10890,6569,60.3%,improve 3
2020-01-14,SHOPPING,2425822,65,1116,,15883,,,,68301,8860,2842,1979,9463,91445,"4,362",21,abastece aí: cashback e descontos pra valer,7683,"4,63",8920,11183,6957,62.2%,improve 3
2020-01-15,SHOPPING,2424425,125,1110,,15166,,,,68434,8877,2848,1982,9481,91622,"4,362",20,abastece aí: cashback e descontos pra valer,7423,"4,55",13546,10716,6712,62.6%,improve 3
2020-01-16,SHOPPING,2425691,74,1060,,14699,,,,68591,8897,2855,1987,9503,91833,"4,362",21,abastece aí: cashback e descontos pra valer,7224,"4,54",10150,10196,6578,64.5%,improve 3
2020-01-17,SHOPPING,2428813,99,820,,15173,,,,68748,8918,2861,1991,9525,92043,"4,362",20,abastece aí: cashback e descontos pra valer,7576,"4,53",8933,10580,6912,65.3%,improve 3
2020-01-18,SHOPPING,2431599,77,628,,14639,,,,69429,8904,2841,1847,9225,92246,"4,382",20,abastece aí: cashback e descontos pra valer,7455,"4,42",8696,10234,6850,66.9%,improve 3
2020-01-19,SHOPPING,2432816,50,563,,12467,,,,69789,8926,2781,1827,9137,92460,"4,389",20,abastece aí: cashback e descontos pra valer,6481,"4,59",8897,9038,5879,65.0%,improve 3
2020-01-20,SHOPPING,2435289,56,722,,14835,,,,70063,8933,2810,1806,9023,92635,"4,395",19,abastece aí: cashback e descontos pra valer,7361,"4,44",9522,10301,6714,65.2%,improve 3
2020-01-21,SHOPPING,2437958,71,718,,14803,,,,70501,8823,2810,1806,8884,92824,"4,403",19,abastece aí: cashback e descontos pra valer,7276,"4,57",8972,10048,6641,66.1%,improve 3
